label,element_class,element_type,element_name,shape,rendered_fill_or_stroke,rendered_stroke,rendered_opacity,filter,state_or_class,allowed_on_empty_project,verdict
after,edge,DOCUMENT -> MODULE,oac_minutes->Neutrosophic Logic,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Z-numbers,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Z-numbers,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->PLTS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->PLTS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Plithogenic Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Plithogenic Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Belief Rule Base,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Belief Rule Base,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Quantum Probability,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Quantum Probability,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Pythagorean Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Pythagorean Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Maximum Entropy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Maximum Entropy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Possibility Theory,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Possibility Theory,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->MARCOS Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->MARCOS Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Hypersoft Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Hypersoft Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->ABM Governance Layer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->ABM Governance Layer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Multi-Objective Optimizatio,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Multi-Objective Optimizatio,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Decision Sensitivity Matrix,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Decision Sensitivity Matrix,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Pareto Frontier Analysis,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Pareto Frontier Analysis,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Document Risk Score,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Document Risk Score,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Weather Day Impact,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Weather Day Impact,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Dispute Escalation Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Dispute Escalation Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Specification Conflict Den,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Specification Conflict Den,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Tornado Risk Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Tornado Risk Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Quality Compliance Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Quality Compliance Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Conservative Dominance,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Conservative Dominance,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Weighted Voting,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Weighted Voting,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Majority Rules,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Majority Rules,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Worst-N-of-M,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Worst-N-of-M,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Dempster-Shafer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Dempster-Shafer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Rough Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Rough Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Neutrosophic Logic,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Neutrosophic Logic,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Z-numbers,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Z-numbers,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->PLTS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->PLTS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Plithogenic Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Plithogenic Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Belief Rule Base,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Belief Rule Base,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Quantum Probability,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Quantum Probability,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Pythagorean Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Pythagorean Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Maximum Entropy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Maximum Entropy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Possibility Theory,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Possibility Theory,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->MARCOS Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->MARCOS Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Hypersoft Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Hypersoft Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->ABM Governance Layer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->ABM Governance Layer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Multi-Objective Optimizati,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Multi-Objective Optimizati,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Decision Sensitivity Matri,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Decision Sensitivity Matri,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Pareto Frontier Analysis,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,field_report->Pareto Frontier Analysis,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Document Risk Score,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Document Risk Score,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Dispute Escalation In,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Dispute Escalation In,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Specification Conflic,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Specification Conflic,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Tornado Risk Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Tornado Risk Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Quality Compliance In,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Quality Compliance In,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Conservative Dominanc,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Conservative Dominanc,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Weighted Voting,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Weighted Voting,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Majority Rules,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Majority Rules,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Worst-N-of-M,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Worst-N-of-M,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Dempster-Shafer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Dempster-Shafer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Rough Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Rough Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Neutrosophic Logic,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Neutrosophic Logic,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Z-numbers,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Z-numbers,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->PLTS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->PLTS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Plithogenic Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Plithogenic Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Belief Rule Base,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Belief Rule Base,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Quantum Probability,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Quantum Probability,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Pythagorean Fuzzy Set,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Pythagorean Fuzzy Set,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Maximum Entropy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Maximum Entropy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Possibility Theory,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Possibility Theory,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->MARCOS Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->MARCOS Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Hypersoft Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Hypersoft Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->ABM Governance Layer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->ABM Governance Layer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Multi-Objective Optim,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Multi-Objective Optim,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Decision Sensitivity ,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Decision Sensitivity ,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Pareto Frontier Analy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,inspection_report->Pareto Frontier Analy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,ncr_log->NCR Rate,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,ncr_log->NCR Rate,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,subcontractor_report->Subcontractor Perf,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,subcontractor_report->Subcontractor Perf,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,procurement_log->Procurement Lead Time M,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,procurement_log->Procurement Lead Time M,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,procurement_log->Agent-Based Supply Chai,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,procurement_log->Agent-Based Supply Chai,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,lookahead_schedule->Look-Ahead Schedule ,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,lookahead_schedule->Look-Ahead Schedule ,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,lookahead_schedule->Queueing Theory Bott,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,lookahead_schedule->Queueing Theory Bott,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,resource_report->Resource Loading Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,resource_report->Resource Loading Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,resource_report->Labor Productivity Inde,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,resource_report->Labor Productivity Inde,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,cost_report->Material Cost Variance,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,cost_report->Material Cost Variance,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,cost_report->Overhead Absorption Rate,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,cost_report->Overhead Absorption Rate,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,cost_report->Inflation Adjustment Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,cost_report->Inflation Adjustment Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,past_performance_report->Contractor Perf,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,past_performance_report->Contractor Perf,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,historical_data->Analogous Estimating Ra,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,historical_data->Analogous Estimating Ra,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Document Risk Scor,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Document Risk Scor,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Dispute Escalation,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Dispute Escalation,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Specification Conf,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Specification Conf,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Tornado Risk Ranki,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Tornado Risk Ranki,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Conservative Domin,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Conservative Domin,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Weighted Voting,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Weighted Voting,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Majority Rules,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Majority Rules,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Worst-N-of-M,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Worst-N-of-M,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Dempster-Shafer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Dempster-Shafer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Rough Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Rough Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Neutrosophic Logic,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Neutrosophic Logic,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Z-numbers,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Z-numbers,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->PLTS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->PLTS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Plithogenic Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Plithogenic Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Belief Rule Base,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Belief Rule Base,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Quantum Probabilit,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Quantum Probabilit,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Pythagorean Fuzzy ,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,commissioning_report->Pythagorean Fuzzy ,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
